"","pm","class","n.patches","total.area","prop.landscape","patch.density","total.edge","edge.density","landscape.shape.index","largest.patch.index","mean.patch.area","sd.patch.area","min.patch.area","max.patch.area","perimeter.area.frac.dim","mean.perim.area.ratio","sd.perim.area.ratio","min.perim.area.ratio","max.perim.area.ratio","mean.shape.index","sd.shape.index","min.shape.index","max.shape.index","mean.frac.dim.index","sd.frac.dim.index","min.frac.dim.index","max.frac.dim.index","total.core.area","prop.landscape.core","mean.patch.core.area","sd.patch.core.area","min.patch.core.area","max.patch.core.area","prop.like.adjacencies","aggregation.index","lanscape.division.index","splitting.index","effective.mesh.size","patch.cohesion.index"
"1864",0.0071,678,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1865",0.0071,694,2,4,0.00444444444444444,0.00222222222222222,12,0.0133333333333333,1.5,0.00333333333333333,2,1.4142135623731,1,3,6.69579068769237,3.33333333333333,0.942809041582063,2.66666666666667,4,1,0,1,1,1.26185950714291,NA,1.26185950714291,1.26185950714291,0,0,0,0,0,0,0.142857142857143,66.6666666666667,0.999987654320988,81000,0.0111111111111111,4.08561406450028
"1866",0.0071,730,6,6,0.00666666666666667,0.00666666666666667,24,0.0266666666666667,2.4,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999992592592593,135000,0.00666666666666667,NA
"1867",0.0071,783,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"1868",0.0071,785,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1869",0.0071,792,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1870",0.0071,857,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"1871",0.0071,872,1,2,0.00222222222222222,0.00111111111111111,6,0.00666666666666667,1,0.00222222222222222,2,NA,2,2,6.81369690625718,3,NA,3,3,1,NA,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,NA,0,0,0.142857142857143,100,0.999995061728395,202500,0.00444444444444444,2.83130111519671
"1872",0.0071,879,3,4,0.00444444444444444,0.00333333333333333,14,0.0155555555555556,1.75,0.00222222222222222,1.33333333333333,0.577350269189626,1,2,8.38301423934659,3.66666666666667,0.577350269189626,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0666666666666667,33.3333333333333,0.999992592592593,135000,0.00666666666666667,2.83130111519671
"1873",0.0071,892,1,2,0.00222222222222222,0.00111111111111111,6,0.00666666666666667,1,0.00222222222222222,2,NA,2,2,6.81369690625718,3,NA,3,3,1,NA,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,NA,0,0,0.142857142857143,100,0.999995061728395,202500,0.00444444444444444,2.83130111519671
"1874",0.0071,893,5,38,0.0422222222222222,0.00555555555555556,84,0.0933333333333333,3.23076923076923,0.0255555555555556,7.6,9.58123165360279,1,23,4.47330793488376,3.07430830039526,0.943010443520931,1.82608695652174,4,1.42,0.576194411635517,1,2.1,1.43092786465265,0.23427480736839,1.16992500144231,1.6230151259145,1,0.00111111111111111,0.2,0.447213595499958,0,1,0.288135593220339,53.968253968254,0.99919012345679,1234.75609756098,0.728888888888889,7.44358767924265
"1875",0.0072,0,22,444,0.493333333333333,0.0244444444444444,658,0.731111111111111,7.65116279069767,0.317777777777778,20.1818181818182,62.8888939878337,1,286,2.96477253551735,3.43497440510428,1.00677017574488,1.02040816326531,4,1.40410406586877,1.07963034569025,1,5.88235294117647,1.51587495094547,0.26940007174114,1.16992500144231,2,51,0.0566666666666667,2.31818181818182,7.54280712957314,0,28,0.459326211996713,66.1538461538461,0.8864,8.80281690140845,102.24,8.98172897181858
"1876",0.0072,1,11,47,0.0522222222222222,0.0122222222222222,124,0.137777777777778,4.42857142857143,0.0277777777777778,4.27272727272727,7.07235334370263,1,25,5.42349947115391,3.55454545454545,0.703368518436298,2,4,1.30757575757576,0.469359116027355,1,2.5,1.69804399043586,0.199757054380891,1.55677079409755,2,1,0.00111111111111111,0.0909090909090909,0.301511344577764,0,1,0.205128205128205,40,0.999134567901235,1155.49215406562,0.778888888888889,7.46369524732416
"1877",0.0072,56,4,15,0.0166666666666667,0.00444444444444444,44,0.0488888888888889,2.75,0.00888888888888889,3.75,3.09569593683445,1,8,6.13453673905216,3.1875,0.554338945652086,2.75,4,1.33333333333333,0.408248290463863,1,1.83333333333333,1.46483619375167,0.25685861589474,1.16992500144231,1.63962107909153,0,0,0,0,0,0,0.153846153846154,36.3636363636364,0.999895061728395,9529.41176470588,0.0944444444444444,5.71228169443047
"1878",0.0072,58,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"1879",0.0072,59,5,32,0.0355555555555556,0.00555555555555556,86,0.0955555555555556,3.58333333333333,0.0144444444444444,6.4,5.54977477020464,1,13,5.47560484872028,3.2013986013986,0.757255804768728,2.46153846153846,4,1.56,0.517687164221791,1,2,1.64110906969039,0.0327229313796201,1.62142892656392,1.67888315659275,0,0,0,0,0,0,0.196261682242991,40.3846153846154,0.999595061728395,2469.51219512195,0.364444444444444,6.76405349817861
"1880",0.0072,70,9,57,0.0633333333333333,0.01,146,0.162222222222222,4.5625,0.04,6.33333333333333,11.4236596587959,1,36,5.19569368447723,3.32716049382716,0.677256427700361,2.27777777777778,4,1.43518518518519,0.820503082652329,1,3.41666666666667,1.44829469656685,0.256607254580455,1.16992500144231,1.68573122565701,0,0,0,0,0,0,0.219251336898396,41.8367346938776,0.998265432098765,576.512455516014,1.56111111111111,7.78678102345203
"1881",0.0072,101,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"1882",0.0072,112,3,4,0.00444444444444444,0.00333333333333333,14,0.0155555555555556,1.75,0.00222222222222222,1.33333333333333,0.577350269189626,1,2,8.38301423934659,3.66666666666667,0.577350269189626,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0666666666666667,33.3333333333333,0.999992592592593,135000,0.00666666666666667,2.83130111519671
"1883",0.0072,120,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1884",0.0072,137,9,29,0.0322222222222222,0.01,80,0.0888888888888889,3.63636363636364,0.0144444444444444,3.22222222222222,4.14661843487491,1,13,5.76372421032185,3.41636141636142,0.728005275455187,2.28571428571429,4,1.14814814814815,0.337931251683234,1,2,1.34652691947016,0.219148933243422,1.16992500144231,1.62142892656392,0,0,0,0,0,0,0.183673469387755,38.2978723404255,0.999714814814815,3506.49350649351,0.256666666666667,6.489074766914
"1885",0.0072,143,6,15,0.0166666666666667,0.00666666666666667,46,0.0511111111111111,2.875,0.00777777777777778,2.5,2.34520787991171,1,7,6.59975340541463,3.48412698412698,0.614574805851905,2.57142857142857,4,1.125,0.209165006633519,1,1.5,1.46129943257784,0.259629760674031,1.16992500144231,1.66808753429294,0,0,0,0,0,0,0.132075471698113,31.8181818181818,0.99991975308642,12461.5384615385,0.0722222222222222,5.53435642562971
"1886",0.0072,144,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1887",0.0072,211,3,4,0.00444444444444444,0.00333333333333333,16,0.0177777777777778,2,0.00222222222222222,1.33333333333333,0.577350269189626,1,2,9.58050748141996,4,0,4,4,1.11111111111111,0.192450089729875,1,1.33333333333333,2,NA,2,2,0,0,0,0,0,0,0,0,0.999992592592593,135000,0.00666666666666667,NA
"1888",0.0072,215,2,3,0.00333333333333333,0.00222222222222222,10,0.0111111111111111,1.25,0.00222222222222222,1.5,0.707106781186548,1,2,7.84341461860919,3.5,0.707106781186548,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0909090909090909,50,0.999993827160494,162000,0.00555555555555556,2.83130111519671
"1889",0.0072,229,2,6,0.00666666666666667,0.00222222222222222,16,0.0177777777777778,1.6,0.00444444444444444,3,1.4142135623731,2,4,5.72900579398284,2.75,0.353553390593274,2.5,3,1.125,0.176776695296637,1,1.25,1.24592654816484,0.107482418136327,1.16992500144231,1.32192809488736,0,0,0,0,0,0,0.2,57.1428571428571,0.999975308641975,40500,0.0222222222222222,4.45145856113019
"1890",0.0072,239,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1891",0.0072,257,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1892",0.0072,278,4,14,0.0155555555555556,0.00444444444444444,38,0.0422222222222222,2.375,0.01,3.5,3.78593889720018,1,9,5.67045882351485,3.38888888888889,0.838870492807861,2.22222222222222,4,1.22916666666667,0.314576434802948,1,1.66666666666667,1.56653052750543,0.143623296352908,1.46497352071793,1.66808753429294,0,0,0,0,0,0,0.191489361702128,45,0.999886419753086,8804.34782608696,0.102222222222222,6.28566914530278
"1893",0.0072,298,1,3,0.00333333333333333,0.00111111111111111,8,0.00888888888888889,1,0.00333333333333333,3,NA,3,3,5.74788892729524,2.66666666666667,NA,2.66666666666667,2.66666666666667,1,NA,1,1,1.26185950714291,NA,1.26185950714291,1.26185950714291,0,0,0,NA,0,0,0.2,100,0.999988888888889,90000,0.01,4.08561406450028
"1894",0.0072,348,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1895",0.0072,350,2,3,0.00333333333333333,0.00222222222222222,12,0.0133333333333333,1.5,0.00222222222222222,1.5,0.707106781186548,1,2,9.40220772446082,4,0,4,4,1.16666666666667,0.235702260395516,1,1.33333333333333,2,NA,2,2,0,0,0,0,0,0,0,0,0.999993827160494,162000,0.00555555555555556,NA
"1896",0.0072,361,2,8,0.00888888888888889,0.00222222222222222,22,0.0244444444444444,1.83333333333333,0.00777777777777778,4,4.24264068711928,1,7,5.70931822277063,3.28571428571429,1.01015254455221,2.57142857142857,4,1.25,0.353553390593274,1,1.5,1.54588576199827,NA,1.54588576199827,1.54588576199827,0,0,0,0,0,0,0.185185185185185,50,0.999938271604938,16200,0.0555555555555556,6.01301009424414
"1897",0.0072,372,8,24,0.0266666666666667,0.00888888888888889,66,0.0733333333333333,3.3,0.0133333333333333,3,3.74165738677394,1,12,5.79497900072061,3.5,0.776643163347623,2,4,1.16220238095238,0.260037989985747,1,1.71428571428571,1.5930152875334,0.31817590264667,1.26185950714291,2,0,0,0,0,0,0,0.185185185185185,39.4736842105263,0.99979012345679,4764.70588235294,0.188888888888889,6.56608188768534
"1898",0.0072,385,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"1899",0.0072,463,2,3,0.00333333333333333,0.00222222222222222,12,0.0133333333333333,1.5,0.00222222222222222,1.5,0.707106781186548,1,2,9.40220772446082,4,0,4,4,1.16666666666667,0.235702260395516,1,1.33333333333333,2,NA,2,2,0,0,0,0,0,0,0,0,0.999993827160494,162000,0.00555555555555556,NA
"1900",0.0072,488,7,22,0.0244444444444444,0.00777777777777778,60,0.0666666666666667,3,0.00777777777777778,3.14285714285714,2.73426232761059,1,7,5.75549145676989,3.21768707482993,0.760841094260757,2.28571428571429,4,1.11904761904762,0.208927723509336,1,1.5,1.3506247547539,0.167496033443769,1.16992500144231,1.54588576199827,0,0,0,0,0,0,0.189189189189189,41.1764705882353,0.999859259259259,7105.26315789474,0.126666666666667,5.6841168579334
"1901",0.0072,524,4,4,0.00444444444444444,0.00444444444444444,16,0.0177777777777778,2,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999995061728395,202500,0.00444444444444444,NA
"1902",0.0072,575,1,3,0.00333333333333333,0.00111111111111111,10,0.0111111111111111,1.25,0.00333333333333333,3,NA,3,3,7.17286647694769,3.33333333333333,NA,3.33333333333333,3.33333333333333,1.25,NA,1.25,1.25,1.66808753429294,NA,1.66808753429294,1.66808753429294,0,0,0,NA,0,0,0.0909090909090909,50,0.999988888888889,90000,0.01,4.08561406450028
"1903",0.0072,577,2,20,0.0222222222222222,0.00222222222222222,40,0.0444444444444444,2.22222222222222,0.0211111111111111,10,12.7279220613579,1,19,4.03003872490932,2.94736842105263,1.48864585512957,1.89473684210526,4,1.5,0.707106781186548,1,2,1.49245720008655,NA,1.49245720008655,1.49245720008655,0,0,0,0,0,0,0.333333333333333,64.5161290322581,0.999553086419753,2237.56906077348,0.402222222222222,7.44898123925124
"1904",0.0072,594,4,11,0.0122222222222222,0.00444444444444444,34,0.0377777777777778,2.42857142857143,0.00888888888888889,2.75,3.5,1,8,6.52246845244083,3.6875,0.625,2.75,4,1.20833333333333,0.416666666666667,1,1.83333333333333,1.63962107909153,NA,1.63962107909153,1.63962107909153,0,0,0,0,0,0,0.128205128205128,33.3333333333333,0.999917283950617,12089.552238806,0.0744444444444444,6.24898389093169
"1905",0.0072,615,11,16,0.0177777777777778,0.0122222222222222,62,0.0688888888888889,3.875,0.00333333333333333,1.45454545454545,0.820199532264724,1,3,9.03666084425472,3.90909090909091,0.301511344577764,3,4,1.09090909090909,0.202259958738973,1,1.5,1.7233083338141,0.479244023864859,1.16992500144231,2,0,0,0,0,0,0,0.0158730158730159,4.34782608695652,0.999962962962963,27000,0.0333333333333333,2.83130111519671
"1906",0.0072,619,2,8,0.00888888888888889,0.00222222222222222,16,0.0177777777777778,1.33333333333333,0.00777777777777778,4,4.24264068711928,1,7,4.13377886095723,2.85714285714286,1.61624407128354,1.71428571428571,4,1,0,1,1,1.12915006810716,NA,1.12915006810716,1.12915006810716,0,0,0,0,0,0,0.333333333333333,80,0.999938271604938,16200,0.0555555555555556,6.01301009424414
"1907",0.0072,637,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1908",0.0072,646,3,7,0.00777777777777778,0.00333333333333333,22,0.0244444444444444,1.83333333333333,0.00444444444444444,2.33333333333333,1.52752523165195,1,4,6.88948948353269,3.5,0.866025403784439,2.5,4,1.19444444444444,0.173472166622178,1,1.33333333333333,1.66096404744368,0.479469242237227,1.32192809488736,2,0,0,0,0,0,0,0.12,37.5,0.999974074074074,38571.4285714286,0.0233333333333333,4.83333333333333
"1909",0.0072,694,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"1910",0.0072,716,4,29,0.0322222222222222,0.00444444444444444,70,0.0777777777777778,3.18181818181818,0.0188888888888889,7.25,7.41057802513857,1,17,4.90024605688717,2.86764705882353,0.858333193357286,2,4,1.45833333333333,0.629152869605896,1,2.33333333333333,1.39961994697024,0.246394326245719,1.16992500144231,1.65986459303985,0,0,0,0,0,0,0.247311827956989,48.936170212766,0.999537037037037,2160,0.416666666666667,6.95576678541669
"1911",0.0072,717,4,5,0.00555555555555556,0.00444444444444444,18,0.02,1.8,0.00222222222222222,1.25,0.5,1,2,8.71566581571847,3.75,0.5,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0526315789473684,20,0.999991358024691,115714.285714286,0.00777777777777778,2.83130111519671
"1912",0.0072,730,1,2,0.00222222222222222,0.00111111111111111,8,0.00888888888888889,1.33333333333333,0.00222222222222222,2,NA,2,2,9.04804661472251,4,NA,4,4,1.33333333333333,NA,1.33333333333333,1.33333333333333,2,NA,2,2,0,0,0,NA,0,0,0,0,0.999995061728395,202500,0.00444444444444444,NA
"1913",0.0072,757,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1914",0.0072,761,9,14,0.0155555555555556,0.01,48,0.0533333333333333,3,0.00333333333333333,1.55555555555556,0.881917103688197,1,3,7.92591133359038,3.66666666666667,0.52704627669473,2.66666666666667,4,1.02777777777778,0.0833333333333333,1,1.25,1.36662401429272,0.265090887721164,1.16992500144231,1.66808753429294,0,0,0,0,0,0,0.0769230769230769,20,0.999965432098765,28928.5714285714,0.0311111111111111,3.81726789601746
"1915",0.0072,766,4,8,0.00888888888888889,0.00444444444444444,26,0.0288888888888889,2.16666666666667,0.00444444444444444,2,1.4142135623731,1,4,7.22634850113734,3.5,0.577350269189626,3,4,1.125,0.25,1,1.5,1.37744375108173,0.293475830186777,1.16992500144231,1.58496250072116,0,0,0,0,0,0,0.103448275862069,30,0.999972839506173,36818.1818181818,0.0244444444444444,4.31039476015379
"1916",0.0072,778,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1917",0.0072,796,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"1918",0.0072,843,4,10,0.0111111111111111,0.00444444444444444,32,0.0355555555555556,2.28571428571429,0.00555555555555556,2.5,1.91485421551268,1,5,6.91518901062167,3.53333333333333,0.581186525805423,2.8,4,1.1625,0.19737865470545,1,1.4,1.61242916419524,0.0787128218517414,1.55677079409755,1.66808753429294,0,0,0,0,0,0,0.111111111111111,30.7692307692308,0.999955555555556,22500,0.04,5.08544632942907
"1919",0.0072,844,4,7,0.00777777777777778,0.00444444444444444,22,0.0244444444444444,1.83333333333333,0.00333333333333333,1.75,0.957427107756338,1,3,7.16543410413579,3.41666666666667,0.687184270936277,2.66666666666667,4,1,0,1,1,1.21589225429261,0.0650075124059293,1.16992500144231,1.26185950714291,0,0,0,0,0,0,0.12,37.5,0.999981481481481,54000,0.0166666666666667,3.72199131364915
"1920",0.0072,848,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"1921",0.0072,893,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1922",0.0073,0,10,473,0.525555555555556,0.0111111111111111,660,0.733333333333333,7.5,0.496666666666667,47.3,140.463557946932,1,447,2.79087239696099,3.50463087248322,0.890331984556086,1.27964205816555,4,1.88678294573643,1.71582578695761,1,6.65116279069767,1.82230604961624,0.167650578680713,1.62647996027121,2,77,0.0855555555555556,7.7,24.3495379832965,0,77,0.482758620689655,68.2926829268293,0.753156790123457,4.05115457905503,222.158888888889,9.20423292750203
"1923",0.0073,1,22,94,0.104444444444444,0.0244444444444444,252,0.28,6.3,0.0422222222222222,4.27272727272727,7.97724035217466,1,38,5.51684027698313,3.25846521899153,0.712557194154291,2,4,1.21663752913753,0.571430114021181,1,3.30769230769231,1.36872443527603,0.301201999108546,1.13864688385321,2,0,0,0,0,0,0,0.197452229299363,36.9047619047619,0.997854320987654,466.052934407365,1.93111111111111,7.45092303775775
"1924",0.0073,38,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1925",0.0073,50,11,26,0.0288888888888889,0.0122222222222222,86,0.0955555555555556,3.90909090909091,0.0122222222222222,2.36363636363636,2.97565882697352,1,11,7.09828747895239,3.68870523415978,0.4486672252218,2.90909090909091,4,1.16233766233766,0.385768394473157,1,2.28571428571429,1.56012225698388,0.262002406790318,1.16992500144231,1.73438895790733,0,0,0,0,0,0,0.0947368421052632,21.9512195121951,0.999814814814815,5400,0.166666666666667,6.15549645247454
"1926",0.0073,66,6,6,0.00666666666666667,0.00666666666666667,24,0.0266666666666667,2.4,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999992592592593,135000,0.00666666666666667,NA
"1927",0.0073,75,2,3,0.00333333333333333,0.00222222222222222,10,0.0111111111111111,1.25,0.00222222222222222,1.5,0.707106781186548,1,2,7.84341461860919,3.5,0.707106781186548,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0909090909090909,50,0.999993827160494,162000,0.00555555555555556,2.83130111519671
"1928",0.0073,102,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1929",0.0073,168,9,67,0.0744444444444444,0.01,166,0.184444444444444,4.88235294117647,0.0477777777777778,7.44444444444444,14.0988573217044,1,43,5.0009386407995,3.5021533161068,0.759549284737483,2.18604651162791,4,1.42857142857143,0.87700208270062,1,3.35714285714286,1.54704251483123,0.247216772499728,1.26185950714291,1.70054830745521,0,0,0,0,0,0,0.235023041474654,43.5897435897436,0.997420987654321,387.745332695069,2.32111111111111,8.01193797539168
"1930",0.0073,183,5,14,0.0155555555555556,0.00555555555555556,38,0.0422222222222222,2.375,0.00666666666666667,2.8,2.48997991959775,1,6,5.76709279166921,3.34666666666667,0.894923957042658,2.33333333333333,4,1.12,0.178885438199983,1,1.4,1.38178651975314,0.0234393605352689,1.36521238897197,1.3983606505343,0,0,0,0,0,0,0.191489361702128,45,0.999920987654321,12656.25,0.0711111111111111,5.56128978179873
"1931",0.0073,184,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"1932",0.0073,188,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1933",0.0073,196,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1934",0.0073,206,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"1935",0.0073,241,3,9,0.01,0.00333333333333333,32,0.0355555555555556,2.66666666666667,0.00444444444444444,3,1,2,4,7.62908802994052,3.61111111111111,0.346944333244355,3.33333333333333,4,1.44444444444444,0.26787918780536,1.25,1.75,1.82514748545018,0.166670041420149,1.66808753429294,2,0,0,0,0,0,0,0.0588235294117647,18.1818181818182,0.999964197530864,27931.0344827586,0.0322222222222222,4.48631561299829
"1936",0.0073,248,3,5,0.00555555555555556,0.00333333333333333,18,0.02,1.8,0.00222222222222222,1.66666666666667,0.577350269189626,1,2,8.34767354310878,3.66666666666667,0.577350269189626,3,4,1.11111111111111,0.192450089729875,1,1.33333333333333,1.58496250072116,0.586951660373555,1.16992500144231,2,0,0,0,0,0,0,0.0526315789473684,20,0.999988888888889,90000,0.01,2.83130111519671
"1937",0.0073,293,2,3,0.00333333333333333,0.00222222222222222,10,0.0111111111111111,1.25,0.00222222222222222,1.5,0.707106781186548,1,2,7.84341461860919,3.5,0.707106781186548,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0909090909090909,50,0.999993827160494,162000,0.00555555555555556,2.83130111519671
"1938",0.0073,307,3,13,0.0144444444444444,0.00333333333333333,36,0.04,2.25,0.0122222222222222,4.33333333333333,5.77350269189626,1,11,5.69217715605627,3.51515151515152,0.839782209730365,2.54545454545455,4,1.33333333333333,0.577350269189626,1,2,1.6230151259145,NA,1.6230151259145,1.6230151259145,0,0,0,0,0,0,0.181818181818182,44.4444444444444,0.999848148148148,6585.36585365854,0.136666666666667,6.75205700241495
"1939",0.0073,316,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
